TEIL;FA;COUNT;MIN;MAX;AVG;MIN_O;MAX_O;AVG_O
H;7073;88;337000;2941000;632977.27;1;1;1.00
H;7622;90;306000;1720000;433588.89;1;1;1.00
H;6507;91;334000;1676000;500571.43;1;2;1.01
H;6798;87;323000;902000;410643.68;1;1;1.00
H;7625;87;309000;1406000;446057.47;1;1;1.00
H;7713;85;286000;1726000;453905.88;1;1;1.00
H;9076;90;308000;2615000;437611.11;1;1;1.00
H;9154;92;296000;2568000;521608.70;1;2;1.02
H;6427;88;310000;949000;410852.27;1;1;1.00
H;6345;90;312000;1879000;449900.00;1;1;1.00
H;7294;88;325000;2287000;585488.64;1;2;1.04
H;8767;90;313000;1635000;476877.78;1;1;1.00
H;7371;90;312000;3491000;487033.33;1;1;1.00
H;5896;94;348000;2266000;716095.74;1;3;1.09
H;6510;90;309000;2666000;519444.44;1;1;1.00
H;8870;88;308000;1986000;421261.36;1;1;1.00
H;6589;105;338000;2674000;589047.62;1;3;1.17
H;6887;87;336000;1789000;585241.38;1;2;1.01
H;6716;90;333000;2099000;506722.22;1;1;1.00
H;6585;90;309000;2095000;471500.00;1;1;1.00
H;5817;91;366000;2456000;563681.32;1;2;1.01
H;6946;90;312000;2454000;459277.78;1;1;1.00
H;5741;91;357000;2312000;647615.38;1;1;1.00
H;8777;90;315000;1854000;458244.44;1;1;1.00
H;7707;88;304000;1067000;396079.55;1;1;1.00
H;8395;91;306000;2742000;592758.24;1;2;1.02
H;9153;90;312000;1901000;480066.67;1;1;1.00
H;8145;90;306000;2014000;460711.11;1;1;1.00
H;9248;91;301000;2349000;581780.22;1;3;1.05
H;9725;89;309000;1562000;418000.00;1;1;1.00
H;6882;88;335000;2987000;618545.45;1;1;1.00
H;7618;89;314000;3493000;656235.96;1;1;1.00
H;8299;89;321000;2104000;475280.90;1;2;1.01
H;8420;84;310000;3580000;566285.71;1;2;1.01
H;8388;90;312000;2515000;505566.67;1;1;1.00
H;6204;90;323000;2520000;483111.11;1;1;1.00
H;8876;90;303000;3186000;455811.11;1;1;1.00
H;7971;88;302000;787000;391965.91;1;1;1.00
H;6052;88;314000;1445000;477715.91;1;2;1.01
H;5970;109;340000;2111000;555633.03;1;3;1.20
H;6592;88;279000;2292000;528715.91;1;1;1.00
H;7010;83;309000;2369000;539843.37;1;1;1.00
H;7370;90;313000;1289000;439900.00;1;1;1.00
H;7529;87;314000;2370000;490402.30;1;1;1.00
H;8146;88;315000;3574000;567852.27;1;1;1.00
H;8873;90;301000;1677000;412033.33;1;1;1.00
H;8493;87;313000;2811000;667218.39;1;2;1.01
H;8209;90;310000;1997000;502288.89;1;1;1.00
H;8600;90;315000;2997000;455233.33;1;1;1.00
H;7853;90;327000;2839000;572144.44;1;1;1.00
H;7970;90;302000;2344000;476611.11;1;1;1.00
H;5739;90;358000;1905000;509088.89;1;1;1.00
H;6588;88;336000;1655000;517829.55;1;1;1.00
H;6590;89;319000;1481000;470146.07;1;2;1.01
H;9150;88;311000;1587000;439272.73;1;1;1.00
H;8396;94;303000;3014000;622500.00;1;2;1.07
H;7135;88;345000;2157000;483693.18;1;1;1.00
H;6942;88;321000;3363000;595465.91;1;1;1.00
H;7009;90;329000;2772000;576622.22;1;1;1.00
H;6508;90;333000;2664000;479511.11;1;1;1.00
H;7212;90;311000;956000;430833.33;1;1;1.00
H;8598;90;316000;2628000;527988.89;1;1;1.00
H;8872;89;300000;2757000;475932.58;1;1;1.00
H;6889;90;336000;1782000;490466.67;1;1;1.00
H;9351;90;315000;1767000;432333.33;1;1;1.00
H;9350;88;298000;625000;347113.64;1;1;1.00
H;7130;88;344000;2017000;509602.27;1;1;1.00
H;9442;90;310000;1778000;447300.00;1;1;1.00
H;8683;88;315000;2510000;490568.18;1;1;1.00
H;6203;88;324000;2066000;462227.27;1;1;1.00
H;7452;88;315000;1207000;493068.18;1;1;1.00
H;6796;88;328000;1806000;466613.64;1;1;1.00
H;6045;84;371000;3312000;609202.38;1;1;1.00
H;5816;88;354000;2639000;620011.36;1;1;1.00
H;7289;91;310000;3402000;619153.85;1;1;1.00
H;7535;88;312000;2816000;505681.82;1;1;1.00
H;8292;90;312000;2485000;500233.33;1;1;1.00
H;8496;91;309000;1891000;454109.89;1;2;1.01
H;5815;90;353000;1806000;506388.89;1;1;1.00
H;8966;90;304000;1958000;446422.22;1;1;1.00
I;7280;81;530000;2701000;720086.42;1;2;1.01
I;7279;80;538000;2223000;763187.50;1;1;1.00
I;7701;80;456000;2890000;712787.50;1;1;1.00
I;7608;81;460000;2337000;608407.41;1;2;1.01
I;8489;80;497000;1200000;567425.00;1;1;1.00
I;7125;81;543000;2976000;796320.99;1;2;1.01
I;9633;78;282000;1305000;383192.31;1;1;1.00
I;7363;80;287000;1780000;474550.00;1;1;1.00
I;6500;81;295000;1437000;438876.54;1;2;1.01
I;9439;81;285000;2644000;556506.17;1;2;1.01
I;7700;80;449000;2930000;654675.00;1;1;1.00
I;9242;84;285000;2671000;461833.33;1;3;1.05
I;6714;78;483000;2876000;642294.87;1;1;1.00
I;7694;80;455000;2481000;623100.00;1;1;1.00
I;7129;80;286000;3048000;438400.00;1;1;1.00
I;7793;80;462000;2863000;611037.50;1;1;1.00
I;8864;81;418000;2897000;670481.48;1;2;1.01
I;9143;80;284000;1186000;409562.50;1;1;1.00
I;7520;79;287000;2583000;531962.03;1;1;1.00
I;7893;79;283000;1675000;411518.99;1;1;1.00
I;8132;81;284000;1219000;423765.43;1;2;1.01
I;6414;79;437000;2491000;664253.16;1;2;1.01
I;9539;80;282000;2743000;489862.50;1;1;1.00
I;8954;80;284000;2613000;396175.00;1;1;1.00
I;5884;80;301000;966000;392887.50;1;1;1.00
I;8594;81;283000;2633000;482691.36;1;2;1.01
I;8673;78;424000;2802000;749653.85;1;1;1.00
I;7611;80;446000;3123000;622100.00;1;1;1.00
I;6195;81;302000;2731000;592592.59;1;2;1.01
I;8380;75;469000;1666000;698880.00;1;1;1.00
I;6937;78;505000;1638000;656230.77;1;1;1.00
I;7359;80;562000;2062000;692987.50;1;1;1.00
I;8671;78;401000;2143000;625487.18;1;1;1.00
I;9713;78;283000;2462000;502666.67;1;1;1.00
I;6337;80;413000;3153000;569162.50;1;1;1.00
I;6043;80;631000;2575000;877087.50;1;1;1.00
I;8051;80;287000;2318000;421512.50;1;1;1.00
I;8287;78;289000;2691000;554500.00;1;1;1.00
I;8596;81;281000;2205000;500456.79;1;2;1.01
I;6342;80;417000;1293000;551775.00;1;1;1.00
I;5965;73;645000;2238000;894958.90;1;1;1.00
I;6419;81;302000;2267000;443913.58;1;2;1.01
I;6038;81;300000;2578000;507925.93;1;1;1.00
I;8198;80;282000;2178000;412525.00;1;1;1.00
I;5882;80;300000;3009000;438262.50;1;1;1.00
I;6936;80;505000;1949000;640362.50;1;1;1.00
I;8761;81;285000;1957000;454345.68;1;2;1.01
I;6706;78;289000;1152000;371243.59;1;1;1.00
I;7440;78;287000;1265000;450512.82;1;1;1.00
I;7282;80;285000;964000;387537.50;1;1;1.00
I;7848;78;278000;3381000;457576.92;1;1;1.00
I;7850;81;481000;2914000;747234.57;1;2;1.01
I;8134;78;284000;2419000;541192.31;1;1;1.00
I;8381;80;469000;3386000;895225.00;1;2;1.01
I;6042;78;642000;3418000;905935.90;1;1;1.00
I;7788;80;476000;3348000;653025.00;1;1;1.00
I;7606;81;281000;753000;398222.22;1;2;1.01
I;7061;80;528000;3179000;732737.50;1;1;1.00
I;7609;80;451000;1686000;562212.50;1;1;1.00
I;9536;81;285000;2269000;470086.42;1;2;1.01
I;8202;80;290000;1426000;418662.50;1;1;1.00
I;7441;80;287000;1650000;442075.00;1;1;1.00
I;7127;81;283000;2361000;588506.17;1;2;1.01
I;8759;80;283000;2726000;461650.00;1;1;1.00
I;9438;79;290000;2471000;461227.85;1;2;1.01
I;6878;81;494000;1983000;629098.77;1;2;1.01
I;7956;78;286000;832000;362653.85;1;1;1.00
I;6418;80;403000;2578000;613575.00;1;1;1.00
I;8676;80;276000;2555000;372587.50;1;1;1.00
I;8764;80;408000;2539000;593787.50;1;1;1.00
I;8859;80;287000;1672000;447550.00;1;1;1.00
I;9240;80;284000;2186000;442875.00;1;1;1.00
I;9537;82;282000;2830000;535902.44;1;2;1.02
I;6999;78;289000;742000;346358.97;1;1;1.00
I;6708;77;284000;2455000;532870.13;1;1;1.00
I;6339;80;416000;3296000;635287.50;1;1;1.00
I;7002;78;294000;3300000;421743.59;1;1;1.00
I;7444;80;585000;3139000;726600.00;1;1;1.00
I;6940;81;289000;2850000;419987.65;1;2;1.01
I;8952;78;284000;1723000;473269.23;1;1;1.00
I;8052;81;287000;3118000;463493.83;1;1;1.00
I;6881;80;290000;2948000;451287.50;1;1;1.00
I;7124;78;561000;2815000;744115.38;1;1;1.00
I;7197;83;286000;1494000;445313.25;1;2;1.04
I;6707;80;290000;2504000;437025.00;1;1;1.00
I;8048;80;428000;2213000;546375.00;1;1;1.00
I;8377;76;473000;888000;539315.79;1;1;1.00
I;7892;80;482000;2823000;791112.50;1;2;1.01
I;8591;83;483000;2294000;647975.90;1;2;1.02
I;9060;78;460000;860000;519256.41;1;1;1.00
I;9238;80;284000;884000;375562.50;1;1;1.00
I;6709;79;482000;3072000;653696.20;1;1;1.00
I;6712;80;482000;3106000;703600.00;1;1;1.00
I;8285;82;455000;1998000;700865.85;1;2;1.05
I;7064;80;290000;2223000;529087.50;1;1;1.00
I;8281;78;445000;1119000;575589.74;1;1;1.00
I;8131;80;283000;3046000;456262.50;1;1;1.00
I;8962;80;427000;2200000;641987.50;1;1;1.00
I;5814;81;616000;2921000;813333.33;1;2;1.01
I;9338;81;283000;2799000;451222.22;1;2;1.01
I;7965;81;278000;1333000;401925.93;1;2;1.01
I;7613;78;440000;1406000;517769.23;1;1;1.00
I;9628;80;283000;646000;366862.50;1;1;1.00
I;6795;80;275000;2228000;440762.50;1;1;1.00
I;5964;83;637000;3087000;862590.36;1;2;1.04
I;6794;80;289000;1436000;444125.00;1;1;1.00
I;8590;80;490000;2508000;652375.00;1;1;1.00
I;8670;81;428000;2545000;636543.21;1;2;1.01
I;6335;82;415000;1800000;561292.68;1;2;1.02
I;7200;79;288000;1125000;397848.10;1;2;1.01
I;8486;80;288000;2795000;445950.00;1;1;1.00
I;5890;80;301000;2251000;473212.50;1;1;1.00
I;8677;82;286000;765000;376817.07;1;2;1.02
I;6266;80;414000;2483000;635687.50;1;1;1.00
I;9144;79;291000;2294000;428316.46;1;1;1.00
I;9064;80;383000;2605000;496225.00;1;1;1.00
I;9344;81;285000;1307000;400975.31;1;2;1.01
I;6420;80;295000;3072000;513012.50;1;1;1.00
I;7128;80;287000;2406000;446837.50;1;1;1.00
I;8863;78;448000;1117000;536576.92;1;1;1.00
I;6873;80;297000;2623000;473450.00;1;1;1.00
I;6497;78;412000;1983000;599743.59;1;1;1.00
I;6415;76;422000;3243000;798644.74;1;1;1.00
I;8203;80;285000;964000;367962.50;1;1;1.00
I;8958;81;457000;3027000;615234.57;1;1;1.00
I;8130;80;283000;1850000;370125.00;1;1;1.00
I;5811;78;303000;2622000;511820.51;1;1;1.00
I;6334;80;415000;2601000;568025.00;1;1;1.00
I;8587;78;483000;1283000;603717.95;1;1;1.00
I;9061;79;383000;2095000;597987.34;1;2;1.03
I;9147;80;289000;1602000;436500.00;1;1;1.00
I;6338;76;414000;1220000;549460.53;1;1;1.00
I;6504;81;267000;1694000;460543.21;1;2;1.01
I;6198;80;404000;2434000;653350.00;1;1;1.00
I;7891;78;481000;2849000;802987.18;1;1;1.00
I;7066;79;285000;2411000;596772.15;1;2;1.01
I;6340;78;392000;3160000;582551.28;1;1;1.00
I;6115;80;302000;905000;382950.00;1;1;1.00
I;6044;80;644000;3161000;836062.50;1;1;1.00
I;6786;78;287000;2188000;457064.10;1;1;1.00
I;9140;78;288000;1635000;421128.21;1;1;1.00
I;5731;80;303000;866000;422325.00;1;1;1.00
I;5813;79;627000;3474000;804696.20;1;2;1.01
I;7003;80;517000;2092000;673575.00;1;1;1.00
I;7958;79;488000;2684000;623746.84;1;1;1.00
I;8282;80;455000;1135000;553900.00;1;1;1.00
I;9337;80;286000;974000;360737.50;1;1;1.00
I;7004;80;495000;2708000;662412.50;1;1;1.00
I;9435;82;285000;3034000;514353.66;1;2;1.02
I;6875;80;301000;1902000;519000.00;1;1;1.00
I;7063;80;498000;2399000;751175.00;1;1;1.00
I;7698;80;469000;2639000;761700.00;1;1;1.00
I;8136;78;439000;3506000;673320.51;1;1;1.00
I;7995;81;284000;1833000;380012.35;1;2;1.01
I;7437;79;285000;1022000;413569.62;1;2;1.01
I;8765;80;437000;1238000;554925.00;1;1;1.00
I;7001;80;295000;1174000;379912.50;1;1;1.00
I;7283;80;286000;1898000;475987.50;1;1;1.00
I;6412;80;435000;2088000;592912.50;1;1;1.00
I;8757;82;281000;3296000;590890.24;1;2;1.02
I;8200;78;289000;1502000;393217.95;1;1;1.00
I;5810;81;303000;899000;394246.91;1;2;1.01
I;7959;78;489000;1289000;607730.77;1;1;1.00
I;7847;80;281000;1060000;373637.50;1;1;1.00
I;9245;80;274000;1397000;426175.00;1;1;1.00
I;9634;81;287000;2965000;474888.89;1;2;1.01
I;5733;82;303000;2717000;459743.90;1;2;1.02
I;9234;80;282000;2557000;414912.50;1;1;1.00
I;7443;80;572000;1747000;690550.00;1;1;1.00
I;9538;80;284000;2225000;448312.50;1;1;1.00
I;9714;80;283000;987000;380712.50;1;1;1.00
I;8855;83;286000;1697000;462710.84;1;2;1.04
I;9637;80;289000;2618000;494587.50;1;1;1.00
I;6041;79;298000;2879000;488164.56;1;1;1.00
I;7697;80;469000;1454000;561737.50;1;1;1.00
I;8865;83;448000;3187000;789734.94;1;2;1.04
I;7963;78;487000;1069000;567410.26;1;1;1.00
I;8487;78;482000;1373000;622807.69;1;1;1.00
I;8866;80;433000;2087000;557312.50;1;1;1.00
I;9436;80;288000;1180000;446850.00;1;1;1.00
I;9066;81;284000;1843000;473123.46;1;2;1.01
I;8289;80;288000;720000;353187.50;1;1;1.00
I;8957;84;455000;1445000;612130.95;1;2;1.05
I;6938;80;500000;2860000;724762.50;1;1;1.00
I;7607;81;281000;1186000;400876.54;1;2;1.01
I;7123;80;561000;3185000;752337.50;1;1;1.00
I;7198;78;294000;2782000;486705.13;1;1;1.00
I;6413;75;437000;2439000;673200.00;1;1;1.00
I;9534;78;283000;2622000;431615.38;1;1;1.00
I;9715;80;282000;2577000;475962.50;1;1;1.00
I;7438;80;284000;2330000;415037.50;1;1;1.00
I;6263;80;297000;2101000;433137.50;1;1;1.00
I;6262;78;297000;1885000;572743.59;1;2;1.01
I;6502;80;294000;2849000;406987.50;1;1;1.00
I;9148;80;288000;2704000;422112.50;1;1;1.00
I;8050;77;414000;931000;483714.29;1;1;1.00
I;6503;78;267000;1424000;457320.51;1;1;1.00
I;6261;77;300000;2815000;460974.03;1;1;1.00
I;6792;76;463000;940000;563144.74;1;1;1.00
I;8760;78;286000;1010000;411115.38;1;1;1.00
I;9146;78;289000;3151000;560410.26;1;1;1.00
I;6196;80;404000;1983000;570550.00;1;1;1.00
I;6265;80;416000;1469000;602712.50;1;1;1.00
I;8955;80;283000;1112000;428500.00;1;1;1.00
I;7960;80;492000;3013000;722650.00;1;1;1.00
I;7122;80;287000;3057000;443812.50;1;1;1.00
I;8385;79;293000;2063000;506101.27;1;1;1.00
I;7000;78;298000;2170000;471179.49;1;1;1.00
I;9235;78;288000;988000;402641.03;1;1;1.00
I;8758;80;284000;2012000;420850.00;1;1;1.00
I;8280;81;468000;1749000;589518.52;1;2;1.01
I;6336;79;414000;2525000;586265.82;1;1;1.00
I;8055;82;286000;3130000;566109.76;1;3;1.02
I;8492;80;462000;1440000;566312.50;1;1;1.00
I;7060;78;523000;2393000;733538.46;1;1;1.00
I;7691;79;426000;817000;508658.23;1;1;1.00
I;9631;80;262000;2234000;417250.00;1;1;1.00
I;9142;81;284000;3131000;432839.51;1;2;1.01
I;9341;81;283000;3034000;463308.64;1;2;1.01
I;8858;80;292000;3189000;453487.50;1;1;1.00
I;7355;80;289000;1622000;414137.50;1;1;1.00
I;8491;80;458000;1591000;668700.00;1;1;1.00
I;8672;80;448000;2641000;694612.50;1;1;1.00
I;5885;81;627000;2867000;924728.40;1;2;1.01
I;6876;80;304000;3092000;471775.00;1;1;1.00
I;7851;78;464000;3592000;736602.56;1;1;1.00
I;7704;78;284000;1941000;556679.49;1;1;1.00
I;8291;78;290000;1798000;451038.46;1;1;1.00
I;8960;80;456000;1839000;661587.50;1;2;1.03
I;9440;80;284000;2561000;491975.00;1;1;1.00
I;6788;80;285000;3385000;449625.00;1;1;1.00
I;7605;80;285000;863000;362537.50;1;1;1.00
I;7961;80;472000;3226000;738425.00;1;1;1.00
I;8054;80;286000;1571000;473487.50;1;1;1.00
I;6578;80;302000;3497000;528537.50;1;1;1.00
I;5888;82;638000;2051000;831134.15;1;2;1.01
I;5962;84;301000;2754000;505250.00;1;2;1.05
I;5728;78;304000;1376000;399897.44;1;1;1.00
I;5881;80;300000;2088000;406675.00;1;1;1.00
I;7196;80;287000;3562000;463762.50;1;1;1.00
I;7358;78;561000;1812000;703115.38;1;1;1.00
I;6193;79;301000;931000;399392.41;1;2;1.01
I;7983;80;489000;1270000;599250.00;1;1;1.00
I;5729;80;309000;1546000;445975.00;1;1;1.00
I;8589;80;460000;2388000;646112.50;1;1;1.00
I;8762;78;436000;1045000;536012.82;1;1;1.00
I;7703;80;285000;3598000;459762.50;1;2;1.01
I;6264;78;426000;2986000;762846.15;1;2;1.03
I;6655;78;285000;1449000;486115.38;1;1;1.00
I;7067;81;287000;2638000;428814.81;1;2;1.01
I;8288;80;288000;1690000;397850.00;1;1;1.00
I;7890;80;480000;2716000;699862.50;1;1;1.00
I;5734;78;308000;1172000;409641.03;1;1;1.00
I;6417;80;423000;1221000;522137.50;1;1;1.00
I;7849;78;478000;3028000;681064.10;1;1;1.00
I;6122;78;409000;2098000;501666.67;1;1;1.00
I;5812;80;303000;2046000;420887.50;1;1;1.00
I;8862;80;447000;2579000;582062.50;1;1;1.00
I;8956;80;284000;2057000;417050.00;1;1;1.00
I;6581;80;304000;2714000;524237.50;1;1;1.00
I;8482;81;286000;862000;381419.75;1;2;1.01
I;7786;80;470000;3071000;708362.50;1;1;1.00
I;9718;78;272000;2821000;453923.08;1;1;1.00
I;5960;77;304000;2654000;542636.36;1;1;1.00
I;7519;81;284000;3003000;578407.41;1;2;1.01
I;7526;80;419000;2780000;600962.50;1;1;1.00
I;8286;80;441000;1791000;594125.00;1;1;1.00
I;6120;81;393000;1718000;625456.79;1;2;1.01
I;8201;80;289000;1647000;426337.50;1;1;1.00
I;5809;80;306000;1707000;408525.00;1;1;1.00
I;7201;81;294000;2260000;514135.80;1;2;1.01
I;9067;80;287000;1063000;372087.50;1;1;1.00
I;9149;80;284000;1675000;424762.50;1;1;1.00
I;9629;80;283000;1171000;371837.50;1;1;1.00
I;9063;80;384000;1926000;517325.00;1;1;1.00
I;8674;80;412000;2069000;550675.00;1;1;1.00
I;7957;80;288000;1475000;380700.00;1;1;1.00
I;9062;81;383000;1126000;495901.23;1;2;1.01
I;6880;80;300000;2643000;515612.50;1;1;1.00
I;8137;78;439000;1274000;609935.90;1;1;1.00
I;9241;78;286000;1110000;411820.51;1;1;1.00
I;9339;80;286000;2133000;432600.00;1;1;1.00
I;6874;80;299000;2809000;561562.50;1;2;1.03
I;7062;81;526000;3319000;825358.02;1;2;1.01
I;7614;80;450000;2045000;629775.00;1;1;1.00
I;6872;80;298000;1294000;439275.00;1;1;1.00
I;6117;80;299000;2159000;445062.50;1;1;1.00
I;6495;80;436000;3480000;633787.50;1;1;1.00
I;7357;80;560000;2350000;788062.50;1;1;1.00
I;8382;79;469000;2791000;617265.82;1;1;1.00
I;8204;80;289000;685000;349012.50;1;1;1.00
I;9345;80;286000;2009000;429350.00;1;1;1.00
I;9432;80;292000;2278000;447587.50;1;1;1.00
I;7204;80;552000;1168000;665637.50;1;1;1.00
I;8199;80;284000;2540000;451612.50;1;1;1.00
I;8483;80;287000;1988000;435962.50;1;1;1.00
I;7791;80;476000;2027000;647450.00;1;1;1.00
I;7277;80;551000;1890000;679650.00;1;1;1.00
I;8205;80;266000;2284000;416425.00;1;1;1.00
I;6040;80;300000;1931000;427637.50;1;1;1.00
I;8763;80;440000;2007000;563387.50;1;1;1.00
I;8484;78;290000;2518000;465846.15;1;1;1.00
I;6037;80;301000;2291000;544250.00;1;1;1.00
I;9237;80;286000;2871000;455525.00;1;1;1.00
I;8045;80;430000;2460000;622812.50;1;1;1.00
I;6791;80;451000;1656000;619850.00;1;1;1.00
I;6267;80;433000;2090000;584800.00;1;1;1.00
I;6629;81;292000;3047000;503728.40;1;2;1.01
I;7692;80;436000;3383000;643525.00;1;1;1.00
I;9543;80;282000;1011000;390762.50;1;1;1.00
I;6789;78;490000;2767000;659961.54;1;1;1.00
I;5889;82;304000;1093000;390329.27;1;2;1.02
I;6656;80;451000;2255000;635325.00;1;1;1.00
I;6939;80;290000;2178000;415062.50;1;1;1.00
I;7278;80;551000;2957000;743800.00;1;1;1.00
I;7787;80;461000;2709000;668475.00;1;1;1.00
I;8135;80;269000;2509000;499700.00;1;1;1.00
I;8485;80;289000;2361000;496475.00;1;1;1.00
I;7518;80;290000;1105000;364287.50;1;1;1.00
I;5883;78;301000;1849000;504000.00;1;1;1.00
I;9433;78;284000;1606000;427346.15;1;1;1.00
I;7790;78;476000;1203000;616897.44;1;1;1.00
I;7281;80;294000;2756000;456225.00;1;1;1.00
I;6118;80;302000;633000;358700.00;1;1;1.00
I;7702;82;280000;1844000;550548.78;1;2;1.02
I;9434;80;288000;1778000;434000.00;1;1;1.00
I;9541;80;291000;2506000;470737.50;1;1;1.00
I;7699;78;454000;1627000;590871.79;1;1;1.00
I;6197;77;402000;1217000;502155.84;1;1;1.00
I;8133;80;284000;1782000;416325.00;1;1;1.00
I;9243;80;285000;2194000;431925.00;1;1;1.00
I;6191;80;309000;1530000;427600.00;1;1;1.00
I;8597;83;283000;3149000;512614.46;1;3;1.04
I;9145;80;287000;919000;355825.00;1;1;1.00
I;9437;80;295000;1552000;469950.00;1;1;1.00
I;5730;80;307000;2547000;446000.00;1;1;1.00
I;8049;80;428000;2502000;547562.50;1;1;1.00
I;6114;78;300000;2224000;469333.33;1;1;1.00
I;9471;80;264000;936000;377025.00;1;1;1.00
I;5737;80;302000;1899000;425637.50;1;1;1.00
I;7524;80;450000;3068000;668962.50;1;1;1.00
I;8593;80;283000;2063000;483000.00;1;1;1.00
I;5807;80;303000;3041000;422825.00;1;1;1.00
I;7203;80;568000;3396000;734575.00;1;1;1.00
I;8053;79;286000;1005000;436189.87;1;2;1.01
I;8951;80;285000;2614000;431662.50;1;1;1.00
I;7615;80;457000;1542000;538037.50;1;1;1.00
I;7693;79;467000;2728000;605405.06;1;2;1.01
I;6499;80;432000;2384000;581500.00;1;1;1.00
I;7525;80;435000;1280000;550712.50;1;1;1.00
I;8755;89;277000;2630000;549651.69;1;3;1.11
I;8861;80;417000;2234000;596212.50;1;1;1.00
I;6793;80;271000;1099000;420212.50;1;1;1.00
I;9630;80;281000;1234000;350612.50;1;1;1.00
I;8379;79;483000;1695000;619341.77;1;1;1.00
I;9535;80;281000;1738000;393150.00;1;1;1.00
I;6628;79;292000;1641000;436569.62;1;1;1.00
I;9430;80;284000;1386000;466637.50;1;2;1.03
I;6583;80;445000;3369000;632325.00;1;1;1.00
I;7894;80;286000;1635000;422150.00;1;1;1.00
I;9636;80;274000;850000;374850.00;1;1;1.00
I;8860;82;442000;2349000;661012.20;1;2;1.02
I;9141;80;287000;1909000;438750.00;1;1;1.00
I;9533;80;279000;2263000;469337.50;1;1;1.00
I;8386;80;298000;2591000;490437.50;1;1;1.00
I;8290;40;292000;2026000;591350.00;1;1;1.00
I;5808;80;302000;1147000;398587.50;1;1;1.00
I;7523;81;413000;1803000;562530.86;1;2;1.01
I;8675;80;284000;2125000;410100.00;1;1;1.00
I;6498;80;435000;2839000;554225.00;1;1;1.00
I;8490;80;499000;1046000;563325.00;1;1;1.00
I;7065;80;285000;1297000;385900.00;1;1;1.00
I;6194;81;304000;1558000;469283.95;1;2;1.01
I;6580;81;293000;1717000;537086.42;1;2;1.01
I;8283;80;454000;2974000;617662.50;1;1;1.00
I;9626;78;288000;1714000;487051.28;1;1;1.00
I;7794;80;281000;2357000;391912.50;1;1;1.00
I;6121;80;396000;2481000;572550.00;1;1;1.00
I;5735;80;618000;2742000;881412.50;1;1;1.00
I;9716;81;274000;3066000;469543.21;1;2;1.01
I;5961;79;304000;1948000;410139.24;1;1;1.00
I;9431;81;286000;1467000;431197.53;1;2;1.01
I;5732;81;307000;1154000;435592.59;1;2;1.01
I;8959;84;456000;3302000;612083.33;1;2;1.05
I;7284;80;284000;3315000;430312.50;1;1;1.00
I;9632;80;283000;912000;339487.50;1;1;1.00
I;6496;80;435000;1982000;574125.00;1;1;1.00
I;7126;80;516000;2851000;781812.50;1;2;1.01
I;9542;79;294000;946000;428113.92;1;2;1.01
I;7285;78;292000;2079000;499884.62;1;1;1.00
I;5963;83;633000;2312000;832313.25;1;2;1.02
I;9717;80;273000;705000;328875.00;1;1;1.00
I;8953;80;284000;2314000;382950.00;1;1;1.00
I;9239;82;284000;1844000;458463.41;1;3;1.02
I;9343;80;286000;2241000;426887.50;1;1;1.00
I;6657;78;279000;3485000;425512.82;1;1;1.00
I;7356;80;288000;2192000;429400.00;1;1;1.00
I;8284;80;455000;2099000;586312.50;1;1;1.00
I;5836;80;303000;2816000;420162.50;1;1;1.00
I;6877;80;300000;1784000;439650.00;1;1;1.00
I;7362;78;286000;2988000;468884.62;1;1;1.00
I;7610;80;451000;2494000;627375.00;1;1;1.00
I;8047;80;412000;2285000;585825.00;1;1;1.00
I;5736;79;599000;1495000;771189.87;1;2;1.01
I;7527;78;403000;1955000;608141.03;1;1;1.00
I;6421;80;257000;1134000;394487.50;1;1;1.00
I;9068;80;282000;1517000;416537.50;1;1;1.00
I;9138;80;287000;1945000;401175.00;1;1;1.00
I;8857;80;288000;2238000;480812.50;1;1;1.00
I;6494;82;414000;2694000;718182.93;1;2;1.02
I;8376;80;483000;2219000;666400.00;1;1;1.00
I;6790;80;486000;2809000;627425.00;1;1;1.00
I;8766;78;439000;1763000;515756.41;1;1;1.00
I;6341;83;406000;2560000;660373.49;1;2;1.05
I;9244;80;284000;967000;377875.00;1;1;1.00
I;8586;81;482000;2182000;624913.58;1;2;1.01
I;9429;80;285000;2540000;449337.50;1;1;1.00
I;6579;81;294000;1116000;449518.52;1;2;1.01
I;9712;80;287000;1730000;406600.00;1;1;1.00
I;8378;79;474000;3116000;733620.25;1;2;1.03
I;8595;78;281000;1025000;378564.10;1;1;1.00
I;9342;80;285000;1466000;439025.00;1;1;1.00
I;6935;76;516000;2553000;758118.42;1;1;1.00
I;6582;80;446000;3492000;606875.00;1;3;1.03
I;8046;87;435000;1962000;677643.68;1;3;1.09
I;8856;78;281000;2320000;511987.18;1;1;1.00
I;8961;80;434000;2476000;594487.50;1;1;1.00
I;6710;79;480000;3313000;681088.61;1;1;1.00
I;9627;80;283000;1701000;454987.50;1;1;1.00
I;7996;81;263000;2271000;386740.74;1;2;1.01
I;5886;82;629000;2186000;843085.37;1;2;1.02
I;7276;78;543000;2565000;714641.03;1;1;1.00
I;7964;77;494000;1984000;676688.31;1;1;1.00
I;6941;80;285000;1320000;400750.00;1;1;1.00
I;6192;80;301000;2715000;508787.50;1;1;1.00
I;6501;80;302000;2327000;457937.50;1;1;1.00
I;9139;80;285000;2377000;380075.00;1;1;1.00
I;9065;78;357000;1437000;587705.13;1;1;1.00
