TEIL;FA;COUNT;MIN;MAX;AVG
G;008797              ;90;284.00;2025.00;434.59
G;008798              ;90;283.00;2403.00;543.04
G;008799              ;27;286.00;517.00;328.52
G;008887              ;90;286.00;1290.00;408.73
G;008888              ;90;283.00;1151.00;390.04
G;008889              ;90;282.00;2341.00;440.78
G;008890              ;90;283.00;745.00;350.30
G;008891              ;90;289.00;1518.00;431.03
G;008892              ;90;277.00;2629.00;444.68
G;008893              ;90;284.00;2219.00;420.61
G;008894              ;90;287.00;3058.00;567.86
G;008895              ;90;287.00;2877.00;482.36
G;008985              ;90;285.00;817.00;378.73
G;008986              ;90;280.00;1627.00;441.13
G;008987              ;90;286.00;2765.00;493.89
G;008988              ;90;281.00;1519.00;433.88
G;008989              ;90;289.00;855.00;350.36
G;008990              ;89;286.00;1599.00;400.37
G;008991              ;90;286.00;1040.00;391.54
G;008992              ;90;286.00;1083.00;407.48
G;008993              ;90;287.00;1369.00;372.21
G;008994              ;90;284.00;1241.00;378.76
G;008995              ;90;288.00;1046.00;373.03
G;009087              ;90;287.00;2161.00;456.90
G;009088              ;90;288.00;2198.00;435.98
G;009089              ;90;291.00;1102.00;376.48
G;009090              ;90;283.00;1145.00;395.52
G;009091              ;90;284.00;1258.00;397.99
G;009092              ;91;284.00;1129.00;399.84
G;009093              ;90;288.00;2093.00;418.01
G;009094              ;90;289.00;1703.00;434.09
G;009095              ;90;288.00;713.00;363.07
G;009096              ;90;291.00;910.00;347.87
G;009097              ;90;293.00;1587.00;423.58
G;009171              ;90;284.00;2316.00;620.16
G;009172              ;90;287.00;803.00;354.88
G;009173              ;90;284.00;3083.00;473.78
G;009174              ;90;290.00;2689.00;488.54
G;009175              ;90;286.00;2528.00;417.29
G;009176              ;90;287.00;1473.00;436.64
G;009177              ;90;288.00;1483.00;398.43
G;009178              ;90;289.00;2524.00;403.08
G;009269              ;90;289.00;2224.00;496.29
G;009270              ;90;288.00;2931.00;444.12
G;009271              ;90;284.00;1959.00;472.16
G;009272              ;90;282.00;724.00;349.31
G;009273              ;90;283.00;2727.00;445.24
G;009274              ;90;279.00;1435.00;440.72
G;009275              ;90;286.00;1496.00;445.39
G;009276              ;90;290.00;1328.00;383.74
G;009277              ;90;288.00;969.00;353.91
G;009278              ;90;288.00;1171.00;396.86
G;009279              ;90;289.00;1999.00;409.42
G;009366              ;90;288.00;934.00;354.31
G;009367              ;90;286.00;1318.00;424.28
G;009368              ;90;288.00;2504.00;408.36
G;009369              ;90;291.00;2392.00;411.03
G;009370              ;90;289.00;2859.00;462.33
G;009371              ;90;292.00;1813.00;444.27
G;009372              ;90;290.00;2553.00;434.50
G;009373              ;90;289.00;2435.00;446.89
G;009374              ;90;294.00;724.00;381.47
G;009461              ;90;292.00;3342.00;488.78
G;009462              ;90;285.00;2879.00;498.59
G;009463              ;90;287.00;2919.00;432.72
G;009464              ;90;279.00;760.00;363.92
G;009465              ;90;284.00;2862.00;436.01
G;009466              ;90;283.00;1648.00;385.19
G;009467              ;90;286.00;760.00;350.98
G;009468              ;90;286.00;2281.00;444.70
G;009469              ;90;285.00;3522.00;480.96
G;009470              ;90;283.00;2539.00;427.46
G;009564              ;90;263.00;1922.00;464.48
G;009565              ;90;278.00;1154.00;357.70
G;009566              ;90;278.00;2465.00;443.12
G;009567              ;90;279.00;571.00;341.30
G;009568              ;90;283.00;758.00;381.50
G;009569              ;90;286.00;2179.00;451.20
G;009570              ;90;289.00;2053.00;505.12
G;009571              ;88;287.00;1487.00;442.03
G;009572              ;90;287.00;2886.00;450.44
G;009573              ;90;283.00;1216.00;427.75
G;009657              ;90;285.00;2139.00;429.67
G;009658              ;90;283.00;785.00;358.25
G;009659              ;91;272.00;2178.00;447.95
G;009660              ;90;282.00;2470.00;458.66
G;009661              ;90;287.00;1397.00;412.14
G;009662              ;90;287.00;3117.00;468.54
G;009663              ;90;288.00;1193.00;382.48
G;009664              ;90;286.00;1788.00;415.48
G;009665              ;90;287.00;1040.00;364.41
G;009733              ;90;288.00;1944.00;423.33
G;009734              ;90;277.00;2758.00;508.98
G;009735              ;90;277.00;2695.00;633.53
G;009736              ;90;277.00;2801.00;453.03
G;009737              ;90;277.00;2282.00;508.26
G;009738              ;90;277.00;2090.00;433.18
H;005738              ;90;355.00;2460.00;634.00
H;005739              ;90;358.00;1905.00;509.09
H;005740              ;90;355.00;2807.00;590.39
H;005741              ;91;357.00;2312.00;647.62
H;005742              ;90;346.00;3232.00;525.38
H;005743              ;90;359.00;2702.00;603.81
H;005744              ;90;375.00;1705.00;494.97
H;005745              ;90;372.00;2848.00;547.48
H;005746              ;90;355.00;1963.00;566.60
H;005815              ;90;353.00;1806.00;506.39
H;005816              ;90;354.00;2639.00;620.01
H;005817              ;90;366.00;2456.00;563.68
H;005818              ;90;349.00;1198.00;472.06
H;005819              ;91;348.00;2020.00;502.60
H;005820              ;91;348.00;2687.00;660.24
H;005821              ;90;349.00;2875.00;536.19
H;005891              ;90;348.00;1081.00;443.99
H;005892              ;90;348.00;2367.00;514.63
H;005893              ;90;350.00;2726.00;546.08
H;005894              ;90;347.00;1939.00;497.37
H;005895              ;90;364.00;2605.00;492.87
H;005896              ;90;348.00;2266.00;716.10
H;005897              ;90;350.00;1841.00;487.09
H;005967              ;90;349.00;2643.00;505.56
H;005968              ;90;364.00;2649.00;668.67
H;005969              ;90;352.00;2240.00;645.68
H;005970              ;91;340.00;2111.00;555.63
H;005971              ;91;345.00;2861.00;645.83
H;005972              ;92;360.00;1597.00;478.97
H;005973              ;91;355.00;1964.00;522.69
H;005974              ;90;349.00;2650.00;657.88
H;005975              ;78;367.00;2363.00;686.63
H;006045              ;86;371.00;3312.00;609.20
H;006046              ;89;366.00;2046.00;588.91
H;006047              ;92;331.00;2858.00;677.01
H;006048              ;149;317.00;2387.00;502.11
H;006049              ;32;322.00;586.00;384.19
H;006050              ;91;322.00;3055.00;584.70
H;006051              ;90;320.00;3099.00;620.69
H;006052              ;89;314.00;1445.00;477.72
H;006123              ;90;317.00;3158.00;508.49
H;006124              ;90;318.00;3074.00;541.62
H;006125              ;90;318.00;2248.00;484.47
H;006126              ;90;319.00;1819.00;480.93
H;006127              ;90;318.00;2711.00;570.01
H;006128              ;90;318.00;2929.00;609.91
H;006129              ;90;319.00;2102.00;482.27
H;006130              ;90;320.00;1982.00;473.50
H;006131              ;90;315.00;2816.00;572.15
H;006200              ;89;323.00;1945.00;517.25
H;006201              ;90;322.00;1872.00;512.60
H;006202              ;90;321.00;2868.00;488.78
H;006203              ;90;324.00;2066.00;462.23
H;006204              ;90;323.00;2520.00;483.11
H;006205              ;90;322.00;1213.00;426.19
H;006206              ;90;324.00;2283.00;552.44
H;006268              ;90;330.00;1902.00;462.69
H;006269              ;90;330.00;2751.00;587.72
H;006270              ;90;331.00;2856.00;544.93
H;006271              ;90;331.00;1673.00;490.04
H;006272              ;90;326.00;2323.00;548.36
H;006273              ;90;327.00;3029.00;501.44
H;006274              ;90;327.00;1198.00;415.71
H;006275              ;90;314.00;2618.00;594.86
H;006343              ;90;312.00;2228.00;520.99
H;006344              ;90;311.00;2770.00;473.19
H;006345              ;90;312.00;1879.00;449.90
H;006346              ;90;311.00;2720.00;505.49
H;006347              ;91;304.00;2935.00;533.10
H;006348              ;90;305.00;1136.00;397.23
H;006349              ;90;319.00;2723.00;646.04
H;006350              ;90;283.00;1014.00;429.70
H;006422              ;90;311.00;2726.00;534.85
H;006423              ;90;316.00;1678.00;476.91
H;006424              ;90;311.00;2747.00;451.63
H;006425              ;90;302.00;1502.00;442.16
H;006426              ;90;309.00;2519.00;509.27
H;006427              ;90;310.00;949.00;410.85
H;006428              ;90;312.00;1622.00;432.89
H;006429              ;90;312.00;1132.00;434.91
H;006430              ;90;296.00;2599.00;568.72
H;006505              ;90;356.00;3147.00;589.85
H;006506              ;90;332.00;1401.00;482.30
H;006507              ;90;334.00;1676.00;500.57
H;006508              ;90;333.00;2664.00;479.51
H;006509              ;90;334.00;1976.00;479.90
H;006510              ;90;309.00;2666.00;519.44
H;006511              ;90;334.00;1223.00;473.50
H;006512              ;90;289.00;2682.00;484.68
H;006585              ;90;309.00;2095.00;471.50
H;006586              ;90;322.00;2653.00;519.24
H;006587              ;90;356.00;1860.00;512.43
H;006588              ;90;336.00;1655.00;517.83
H;006589              ;90;338.00;2674.00;589.05
H;006590              ;90;319.00;1481.00;470.15
H;006591              ;89;296.00;2811.00;592.57
H;006592              ;90;279.00;2292.00;528.72
H;006632              ;90;333.00;3521.00;590.52
H;006633              ;90;355.00;3353.00;610.50
H;006634              ;90;334.00;1193.00;441.81
H;006635              ;90;306.00;2770.00;663.29
H;006658              ;90;319.00;2037.00;521.27
H;006659              ;91;319.00;2860.00;524.07
H;006715              ;91;295.00;2517.00;507.10
H;006716              ;90;333.00;2099.00;506.72
H;006717              ;90;319.00;3265.00;678.86
H;006718              ;90;351.00;3322.00;696.00
H;006719              ;91;321.00;2508.00;568.70
H;006720              ;90;322.00;2403.00;558.09
H;006721              ;90;340.00;3079.00;589.71
H;006722              ;90;309.00;3341.00;666.50
H;006796              ;90;328.00;1806.00;466.61
H;006797              ;91;324.00;1745.00;482.04
H;006798              ;90;323.00;902.00;410.64
H;006799              ;90;322.00;1439.00;501.61
H;006800              ;91;291.00;1616.00;414.81
H;006801              ;90;338.00;3555.00;628.97
H;006802              ;89;339.00;2632.00;667.09
H;006803              ;90;338.00;2736.00;526.04
H;006804              ;90;338.00;3368.00;613.10
H;006882              ;90;335.00;2987.00;618.55
H;006883              ;90;324.00;2828.00;539.52
H;006884              ;90;334.00;1465.00;444.49
H;006885              ;90;347.00;3010.00;570.18
H;006886              ;90;361.00;3121.00;713.43
H;006887              ;90;336.00;1789.00;585.24
H;006888              ;91;322.00;3525.00;647.02
H;006889              ;90;336.00;1782.00;490.47
H;006942              ;90;321.00;3363.00;595.47
H;006943              ;90;312.00;2859.00;497.49
H;006944              ;90;312.00;3007.00;499.27
H;006945              ;90;313.00;2676.00;469.50
H;006946              ;90;312.00;2454.00;459.28
H;006947              ;90;325.00;1075.00;426.51
H;007005              ;90;319.00;1399.00;475.09
H;007006              ;90;319.00;2531.00;432.32
H;007007              ;90;330.00;1136.00;462.02
H;007008              ;90;329.00;2345.00;460.88
H;007009              ;90;329.00;2772.00;576.62
H;007010              ;88;309.00;2369.00;539.84
H;007068              ;90;322.00;1751.00;437.73
H;007069              ;90;319.00;2801.00;479.51
H;007070              ;90;321.00;1693.00;440.06
H;007071              ;90;348.00;1498.00;544.33
H;007072              ;91;339.00;3014.00;817.61
H;007073              ;90;337.00;2941.00;632.98
H;007074              ;90;330.00;3030.00;637.41
H;007130              ;90;344.00;2017.00;509.60
H;007131              ;91;344.00;2639.00;531.51
H;007132              ;90;345.00;1327.00;481.66
H;007133              ;90;359.00;3514.00;556.92
H;007134              ;90;346.00;2849.00;571.00
H;007135              ;90;345.00;2157.00;483.69
H;007136              ;90;345.00;1531.00;539.70
H;007206              ;90;309.00;1975.00;464.27
H;007207              ;90;313.00;2183.00;534.03
H;007208              ;90;312.00;2977.00;485.00
H;007209              ;90;310.00;1153.00;463.01
H;007210              ;90;314.00;3031.00;549.72
H;007211              ;90;328.00;2343.00;462.36
H;007212              ;90;311.00;956.00;430.83
H;007213              ;90;302.00;2708.00;454.48
H;007286              ;90;311.00;1816.00;431.17
H;007287              ;90;311.00;2779.00;562.98
H;007288              ;89;313.00;1756.00;442.31
H;007289              ;91;310.00;3402.00;619.15
H;007290              ;93;298.00;2018.00;526.45
H;007291              ;90;311.00;1896.00;441.54
H;007292              ;90;311.00;958.00;394.04
H;007293              ;88;263.00;2909.00;605.97
H;007294              ;90;325.00;2287.00;585.49
H;007364              ;90;316.00;2080.00;499.10
H;007365              ;90;326.00;1810.00;498.43
H;007366              ;90;326.00;2649.00;536.11
H;007367              ;91;325.00;1965.00;495.63
H;007368              ;90;314.00;2536.00;608.90
H;007369              ;90;315.00;1593.00;483.83
H;007370              ;90;313.00;1289.00;439.90
H;007371              ;90;312.00;3491.00;487.03
H;007446              ;90;332.00;2889.00;542.84
H;007447              ;90;326.00;1887.00;475.60
H;007448              ;90;315.00;2952.00;516.34
H;007449              ;90;295.00;1959.00;497.80
H;007450              ;90;315.00;1835.00;455.98
H;007451              ;90;315.00;2844.00;488.71
H;007452              ;90;315.00;1207.00;493.07
H;007453              ;90;315.00;3434.00;466.57
H;007528              ;90;313.00;3053.00;470.14
H;007529              ;90;314.00;2370.00;490.40
H;007530              ;90;309.00;1364.00;434.86
H;007531              ;90;309.00;1947.00;469.74
H;007532              ;90;310.00;3194.00;497.84
H;007533              ;90;329.00;1821.00;443.50
H;007534              ;90;325.00;2179.00;448.71
H;007535              ;90;312.00;2816.00;505.68
H;007536              ;90;338.00;2620.00;588.64
H;007616              ;90;339.00;1391.00;471.65
H;007617              ;90;340.00;2278.00;544.53
H;007618              ;90;314.00;3493.00;656.24
H;007619              ;90;319.00;1195.00;415.01
H;007620              ;90;307.00;2863.00;542.08
H;007621              ;90;307.00;1059.00;375.80
H;007622              ;90;306.00;1720.00;433.59
H;007623              ;90;320.00;1903.00;435.57
H;007624              ;90;321.00;2829.00;497.14
